	Acute myeloid leukemia	BladderUrothelialCarcinoma(TCGA,US)	Breast Cancer	BreastCarcinoma(WTSI,UK)	BreastInvasiveCarcinoma(TCGA,US)	CervicalSquamousCellCarcinoma(TCGA,US)	Chronic lymphocytic leukaemia	ColonAdenocarcinoma(TCGA,US)	Colorectal adenocarcinoma	GastricCancer(CCGC,CN)	Hepatocellular carcinoma	Hypodiploid_ALL	Leukemia/T-ALL	LiverCancer(NCC,JP)	LiverCancer(RIKEN,JP)	Lung	MalignantMelanoma(WTSI,UK)	Medulloblastoma	Melanoma	Myeloid leukemia	Myeloma	Pancreatic	PediatricBrainTumors(DKFZ,DE)	Prostate	ProstateCancer(OICR,CA)	RectumAdenocarcinoma(TCGA,US)	Small cell lung cancer	T-cell ALL	UterineCorpusEndometrioidCarcinoma(TCGA,US)
hsa-miR-146b-5p		3.0	5.0	3.0					1.0			1.0		42	23.0	5.0		3.0	6.0	1.0					10.0		3.0		5.0
hsa-miR-1470			6.0					2.0						23	20.0	3.0									5.0				1.0
hsa-miR-1471		1.0							2.0					12	3.0									1.0	5.0				4.0
hsa-miR-147a		1.0	7.0						6.0			5.0		75	22.0			2.0	1.0		1.0			9.0	84.0			2.0	21.0
hsa-miR-147b			1.0					1.0	1.0					24	16.0									1.0	4.0				27.0
hsa-miR-148a-3p		1.0	7.0					1.0	9.0	3.0	1.0	1.0		60	29.0	2.0		2.0	1.0			1.0			68.0		1.0		12.0
hsa-miR-148a-5p				1.0				4.0	7.0		1.0			24	48.0			1.0	3.0						8.0				5.0
hsa-miR-148b-3p		1.0	7.0					1.0	9.0	3.0	1.0	1.0		60	29.0	2.0		2.0	1.0			1.0			68.0		1.0		12.0
hsa-miR-148b-5p			5.0	1.0				4.0	6.0					28	21.0				2.0				1.0	3.0	9.0				7.0
hsa-miR-149-3p	1.0	1.0	9.0	3.0				7.0	4.0					47	15.0	13.0			2.0					1.0	160.0				4.0
hsa-miR-149-5p			3.0					2.0	9.0	3.0				18	17.0	1.0			1.0						87.0		4.0		10.0
hsa-miR-150-3p									2.0	1.0				33	20.0	2.0		1.0							2.0		1.0		13.0
hsa-miR-150-5p		5.0	24.0	1.0				1.0	2.0					24	30.0	7.0									194.0				14.0
hsa-miR-151a-3p			1.0	2.0					3.0	1.0		1.0		13	24.0	2.0		2.0	2.0				4.0	2.0	2.0				4.0
hsa-miR-151a-5p			4.0	4.0			2.0	6.0	1.0					23	16.0	16.0		3.0											1.0
hsa-miR-151b			4.0	4.0			2.0	6.0	1.0					23	16.0	16.0		3.0											1.0
hsa-miR-152		1.0	7.0					1.0	9.0	3.0	1.0	1.0		60	29.0	2.0		2.0	1.0			1.0			68.0		1.0		12.0
hsa-miR-153	1.0	2.0	1.0					1.0	5.0	4.0	1.0		1.0	26	28.0			2.0	1.0			2.0			8.0				10.0
hsa-miR-1537				2.0				5.0	11.0	3.0		3.0		20	33.0			4.0	2.0					1.0	7.0		3.0		
hsa-miR-1538								3.0		2.0				11	13.0										3.0	1.0			3.0
hsa-miR-1539		2.0	1.0	1.0				3.0	2.0					21	9.0	3.0									68.0				4.0
hsa-miR-154-3p				4.0				6.0	7.0		1.0	3.0		20	32.0	8.0		1.0			1.0			2.0		3.0			11.0
hsa-miR-154-5p		1.0	2.0	3.0					5.0			3.0		19	28.0	2.0								2.0	5.0	2.0			12.0
hsa-miR-155-3p		2.0	2.0						2.0		2.0			39	27.0	3.0		8.0							6.0		1.0		3.0
hsa-miR-155-5p	1.0	3.0	4.0				2.0	6.0	2.0	2.0		2.0		41	19.0	6.0		3.0						1.0	9.0		1.0		15.0
hsa-miR-1587		1.0	1.0	2.0					4.0			1.0		27	20.0	3.0		7.0	2.0			2.0		2.0	3.0				9.0
hsa-miR-15a-3p		3.0	12.0	3.0					3.0	1.0		3.0		37	17.0			5.0				2.0		3.0	21.0				10.0
hsa-miR-15a-5p	6.0	2.0	5.0	3.0				6.0	2.0	9.0				42	32.0			8.0	4.0		1.0		1.0		12.0				11.0
hsa-miR-15b-3p				1.0				3.0	7.0		1.0			25	18.0	8.0		2.0			1.0			1.0	5.0				4.0
hsa-miR-15b-5p	6.0	2.0	5.0	3.0				6.0	2.0	9.0				42	32.0			8.0	4.0		1.0		1.0		12.0				11.0
hsa-miR-16-1-3p	1.0		4.0					4.0	5.0	1.0				26	26.0	1.0		2.0						2.0	12.0		7.0		9.0
hsa-miR-16-2-3p	1.0		3.0					14.0	4.0	6.0		9.0		41	33.0			4.0	2.0						3.0				26.0
hsa-miR-16-5p	6.0	2.0	5.0	3.0				6.0	2.0	9.0				42	32.0			8.0	4.0		1.0		1.0		12.0				11.0
hsa-miR-17-3p	3.0	1.0	2.0					5.0	6.0	5.0		4.0		48	51.0	2.0		2.0	2.0	2.0	1.0	1.0			178.0				21.0
hsa-miR-17-5p		2.0	4.0				2.0	8.0	6.0	5.0		1.0		30	43.0	3.0	2.0	1.0	5.0						339.0	1.0			19.0
hsa-miR-181a-2-3p		1.0	2.0		1.0	1.0		8.0	5.0	6.0		2.0		45	43.0	2.0		2.0							48.0	4.0	1.0		12.0
hsa-miR-181a-3p		1.0	1.0						2.0	1.0				23	7.0	1.0								1.0	4.0				22.0
hsa-miR-181a-5p		1.0	5.0	9.0			1.0	6.0	14.0	1.0	1.0	6.0	2.0	53	51.0	6.0		12.0				1.0		6.0	2.0	5.0	5.0		48.0
hsa-miR-181b-3p		1.0		1.0				8.0	10.0	7.0	2.0	3.0		24	39.0	3.0									25.0		1.0		15.0
hsa-miR-181b-5p		1.0	5.0	9.0			1.0	6.0	14.0	1.0	1.0	6.0	2.0	53	51.0	6.0		12.0				1.0		6.0	2.0	5.0	5.0		48.0
hsa-miR-181c-3p			1.0					7.0	2.0	1.0				22	11.0	1.0		1.0						1.0	8.0				22.0
hsa-miR-181c-5p		1.0	5.0	9.0			1.0	6.0	14.0	1.0	1.0	6.0	2.0	53	51.0	6.0		12.0				1.0		6.0	2.0	5.0	5.0		48.0
hsa-miR-181d		1.0	5.0	9.0			1.0	6.0	14.0	1.0	1.0	6.0	2.0	53	51.0	6.0		12.0				1.0		6.0	2.0	5.0	5.0		48.0
hsa-miR-182-3p			4.0	1.0				8.0	4.0	6.0		1.0		14	25.0	4.0		1.0	1.0				1.0		13.0				6.0
hsa-miR-182-5p			4.0		1.0			7.0	10.0	1.0		3.0		19	17.0	3.0		9.0	2.0						4.0		6.0		37.0
hsa-miR-1825		1.0	3.0					6.0		1.0	1.0	1.0		59	23.0	32.0		2.0						1.0	5.0		8.0		11.0
hsa-miR-1827			4.0	1.0				1.0	1.0	1.0		1.0		28	38.0			3.0	2.0						118.0	4.0			12.0
hsa-miR-183-3p				2.0					6.0	2.0		1.0		23	35.0	2.0	2.0	1.0	3.0						5.0		2.0		23.0
hsa-miR-183-5p			2.0	1.0				7.0	4.0	3.0		2.0		45	26.0	3.0									6.0				16.0
hsa-miR-184			1.0											16	9.0										5.0				5.0
hsa-miR-185-3p			2.0	2.0					5.0		1.0	1.0		37	18.0	6.0		1.0						2.0	1.0				6.0
hsa-miR-185-5p			5.0					5.0	2.0	1.0	1.0	2.0	7.0	33	21.0	4.0		2.0	12.0	2.0				2.0					24.0
hsa-miR-186-3p		2.0	1.0	1.0				7.0	4.0			1.0	9.0	50	37.0	5.0		1.0	2.0				1.0		232.0				13.0
hsa-miR-186-5p	1.0	1.0	6.0	2.0			4.0	10.0	10.0	2.0		8.0	9.0	56	56.0	3.0		2.0	10.0	6.0			1.0	3.0	10.0				18.0
hsa-miR-187-3p		2.0						1.0	3.0					27	6.0			2.0							4.0	2.0			5.0
hsa-miR-187-5p			4.0					9.0	4.0		3.0		2.0	34	23.0			9.0	2.0						6.0				2.0
hsa-miR-188-3p		3.0	1.0	1.0			2.0	2.0	2.0	4.0		1.0		46	41.0	5.0			3.0	1.0					142.0				10.0
hsa-miR-188-5p		2.0		1.0				4.0	5.0					33	24.0	1.0		1.0	2.0						15.0	2.0			3.0
hsa-miR-18a-3p		1.0	16.0					2.0	10.0	2.0				34	16.0								2.0	4.0			1.0		5.0
hsa-miR-18a-5p		1.0	1.0					16.0		11.0		1.0	2.0	33	35.0	3.0		1.0			1.0			7.0			1.0		11.0
hsa-miR-18b-3p			2.0	2.0					6.0	2.0				31	14.0			3.0							1.0		4.0		4.0
hsa-miR-18b-5p		1.0	1.0					16.0		11.0		1.0	2.0	33	35.0	3.0		1.0			1.0			7.0			1.0		11.0
hsa-miR-1908														23	4.0	3.0			2.0		1.0				23.0				1.0
hsa-miR-1909-3p			7.0					2.0	24.0	3.0				30	37.0	5.0		5.0	5.0		1.0			14.0	1.0				1.0
hsa-miR-1909-5p			3.0		18.0			5.0	4.0	2.0	1.0	1.0		19	27.0	5.0		1.0				4.0			88.0	1.0	1.0		11.0
hsa-miR-190a			2.0					4.0	19.0	1.0			2.0	24	56.0	2.0		6.0				1.0		4.0	5.0				44.0
hsa-miR-190b			2.0					4.0	19.0	1.0			2.0	24	56.0	2.0		6.0				1.0		4.0	5.0				44.0
hsa-miR-191-3p			2.0	1.0				2.0		1.0	1.0			14	12.0														5.0
hsa-miR-191-5p								1.0				5.0		27	22.0			3.0							1.0				4.0
hsa-miR-1910			2.0					1.0	1.0	2.0				31	14.0	3.0				1.0			2.0		6.0			1.0	4.0
hsa-miR-1911-3p			5.0					3.0	10.0	2.0			2.0	20	24.0	8.0		3.0				2.0	1.0		158.0				5.0
hsa-miR-1911-5p			3.0	5.0				7.0	3.0		1.0			25	28.0	6.0									9.0			2.0	1.0
hsa-miR-1912			16.0		1.0				6.0		2.0		9.0	25	30.0				4.0					1.0	53.0			1.0	10.0
hsa-miR-1913			9.0					3.0	7.0		1.0			18	12.0	1.0			3.0				2.0		1.0				4.0
hsa-miR-1914-3p			5.0	3.0		1.0		9.0	7.0	3.0				41	22.0	14.0		2.0						4.0	1.0				7.0
hsa-miR-1914-5p		4.0	7.0	3.0	6.0			5.0	5.0				1.0	25	17.0	4.0					1.0				13.0		3.0	1.0	16.0
hsa-miR-1915-3p			10.0	2.0					5.0	2.0				48	17.0	1.0			7.0				2.0		112.0				5.0
hsa-miR-1915-5p	4.0	1.0	2.0					4.0					1.0	20	13.0	1.0			1.0						5.0				4.0
hsa-miR-192-3p	1.0	3.0	20.0	4.0				4.0	2.0	12.0		2.0		17	17.0	6.0		1.0					1.0	4.0	6.0				13.0
hsa-miR-192-5p								3.0	4.0				1.0	20	45.0	2.0	1.0	2.0							47.0		1.0		3.0
hsa-miR-193a-3p				2.0				6.0	5.0				4.0	33	13.0	1.0			3.0			1.0	4.0	2.0	43.0		3.0		12.0
hsa-miR-193a-5p			6.0						6.0	1.0				36	16.0	2.0		2.0	1.0					2.0	15.0				11.0
hsa-miR-193b-3p				2.0				6.0	5.0				4.0	33	13.0	1.0			3.0			1.0	4.0	2.0	43.0		3.0		12.0
hsa-miR-193b-5p				2.0				1.0	4.0		4.0			15	20.0	2.0			2.0	1.0					81.0	4.0	1.0		
hsa-miR-194-3p			1.0					4.0		3.0		2.0		46	22.0	41.0		2.0						1.0	50.0			1.0	9.0
hsa-miR-194-5p		1.0	6.0						6.0					26	40.0	5.0			4.0	3.0			4.0	1.0	13.0		1.0		2.0
hsa-miR-195-3p	1.0		3.0					14.0	4.0	6.0		9.0		41	33.0			4.0	2.0						3.0				26.0
hsa-miR-195-5p	6.0	2.0	5.0	3.0				6.0	2.0	9.0				42	32.0			8.0	4.0		1.0		1.0		12.0				11.0
hsa-miR-196a-3p		1.0		2.0					3.0	1.0		3.0		12	31.0	2.0		1.0					1.0		21.0		1.0		12.0
hsa-miR-196a-5p			1.0					1.0	8.0			1.0		19	27.0			4.0	1.0					2.0	5.0	5.0			4.0
hsa-miR-196b-3p										1.0			1.0	29	10.0	1.0		5.0		1.0			2.0		6.0				7.0
hsa-miR-196b-5p			1.0					1.0	8.0			1.0		19	27.0			4.0	1.0					2.0	5.0	5.0			4.0
hsa-miR-197-3p		1.0	7.0					7.0	3.0	3.0				27	22.0	13.0		4.0						1.0	74.0		1.0		15.0
hsa-miR-197-5p			2.0						3.0					27	36.0				2.0					5.0	3.0			1.0	4.0
hsa-miR-1972		1.0	16.0						3.0	1.0		3.0		30	20.0	1.0	1.0	5.0				2.0		3.0	23.0				17.0
hsa-miR-1973				1.0										8	10.0	4.0					1.0				8.0		1.0		11.0
hsa-miR-1976		4.0	3.0	1.0				4.0	4.0					36	49.0	5.0				1.0			1.0	4.0	138.0				3.0
hsa-miR-198		2.0	11.0					5.0	5.0	2.0		1.0		34	31.0	1.0						1.0			2.0				8.0
hsa-miR-199a-3p	2.0	1.0	4.0					18.0	3.0	1.0		1.0		56	55.0	1.0		2.0	2.0					1.0					3.0
hsa-miR-199a-5p			5.0					6.0	10.0			2.0		61	31.0	35.0		4.0						1.0	10.0				10.0
hsa-miR-199b-3p	2.0	1.0	4.0					18.0	3.0	1.0		1.0		56	55.0	1.0		2.0	2.0					1.0					3.0
hsa-miR-199b-5p			5.0					6.0	10.0			2.0		61	31.0	35.0		4.0						1.0	10.0				10.0
hsa-miR-19a-3p		1.0	3.0	4.0				11.0	11.0	1.0		5.0		50	65.0			3.0	1.0				1.0	3.0	7.0		2.0		31.0
hsa-miR-19a-5p		1.0	3.0						12.0	1.0	1.0	2.0	7.0	36	81.0			6.0					2.0	2.0	26.0	2.0	1.0		26.0
hsa-miR-19b-1-5p		1.0	3.0						12.0	1.0	1.0	2.0	7.0	36	81.0			6.0					2.0	2.0	26.0	2.0	1.0		26.0
hsa-miR-19b-2-5p		1.0	3.0						12.0	1.0	1.0	2.0	7.0	36	81.0			6.0					2.0	2.0	26.0	2.0	1.0		26.0
hsa-miR-19b-3p		1.0	3.0	4.0				11.0	11.0	1.0		5.0		50	65.0			3.0	1.0				1.0	3.0	7.0		2.0		31.0
hsa-miR-200a-3p	1.0		8.0			1.0		14.0	7.0	2.0				53	81.0			1.0	1.0						13.0		4.0	1.0	4.0
hsa-miR-200a-5p		1.0	3.0	1.0					8.0	2.0	2.0			21	32.0	2.0			4.0						20.0				16.0
hsa-miR-200b-3p			3.0	3.0	2.0			8.0	9.0	1.0		1.0		28	43.0	3.0				1.0					1.0	1.0			19.0
hsa-miR-200b-5p		1.0	3.0	1.0					8.0	2.0	2.0			21	32.0	2.0			4.0						20.0				16.0
hsa-miR-200c-3p			3.0	3.0	2.0			8.0	9.0	1.0		1.0		28	43.0	3.0				1.0					1.0	1.0			19.0
hsa-miR-200c-5p		1.0	1.0						5.0					36	15.0			3.0	3.0					2.0	3.0				6.0
hsa-miR-202-3p			5.0		19.0			2.0	5.0	9.0			9.0	39	11.0	2.0		3.0							11.0	3.0			10.0
hsa-miR-202-5p			1.0	3.0				1.0	9.0			3.0		35	17.0	1.0		8.0	6.0						2.0				10.0
hsa-miR-203			1.0	7.0				14.0	17.0	2.0		1.0		49	56.0	4.0		7.0	1.0						41.0	4.0			11.0
hsa-miR-204-3p	1.0		4.0	1.0				3.0	18.0	3.0		9.0	8.0	60	35.0	3.0		4.0	7.0					6.0	427.0		1.0	1.0	8.0
hsa-miR-204-5p		3.0		3.0		1.0		5.0	1.0	1.0	1.0			27	38.0	3.0		2.0	1.0						6.0				8.0
hsa-miR-205-3p	2.0	3.0	5.0	9.0				4.0	12.0	1.0			1.0	45	38.0	1.0		5.0	1.0					2.0	5.0	8.0		4.0	10.0
hsa-miR-205-5p		2.0	24.0	4.0			2.0	10.0	2.0	1.0	3.0			38	42.0			2.0	3.0					1.0	3.0				15.0
hsa-miR-2052		2.0	2.0	3.0				10.0	27.0		5.0	4.0		88	71.0			7.0	1.0		1.0	1.0	2.0	6.0	48.0				24.0
hsa-miR-2053								1.0	3.0			1.0		30	21.0	2.0		3.0							10.0				13.0
hsa-miR-2054			5.0			2.0			6.0			1.0		41	50.0	13.0			2.0	1.0					217.0	4.0			6.0
hsa-miR-206								4.0	5.0			3.0		25	28.0	6.0			4.0						5.0				17.0
hsa-miR-208a	4.0	2.0	2.0	1.0				12.0	9.0					33	47.0				1.0						2.0				8.0
hsa-miR-208b	4.0	2.0	2.0	1.0				12.0	9.0					33	47.0				1.0						2.0				8.0
hsa-miR-20a-3p			2.0					1.0	4.0	2.0		4.0		53	38.0			3.0	5.0					2.0	108.0				10.0
hsa-miR-20a-5p		2.0	6.0				2.0	8.0	11.0	5.0	1.0	2.0		35	30.0	3.0	4.0	6.0	6.0						312.0	1.0			13.0
hsa-miR-20b-3p		1.0		1.0				4.0	3.0	4.0		1.0		36	25.0	1.0			2.0				1.0	3.0	16.0	4.0			9.0
hsa-miR-20b-5p		2.0	4.0				2.0	8.0	6.0	5.0		1.0		30	43.0	3.0	2.0	1.0	5.0						339.0	1.0			19.0
hsa-miR-21-3p	1.0		2.0	7.0		1.0		7.0	10.0	2.0	1.0			45	95.0			3.0	1.0				1.0		5.0		1.0	9.0	11.0
hsa-miR-21-5p		2.0	7.0	2.0				11.0	3.0					30	21.0	1.0									2.0	6.0			6.0
hsa-miR-210		1.0	4.0	3.0				3.0	1.0					34	18.0	1.0									4.0				6.0
hsa-miR-211-3p			1.0					6.0	22.0	2.0				49	48.0	5.0		5.0	2.0		1.0			14.0	3.0			5.0	6.0
hsa-miR-211-5p		3.0		3.0		1.0		5.0	1.0	1.0	1.0			27	38.0	3.0		2.0	1.0						6.0				8.0
hsa-miR-2110		1.0	1.0					1.0	9.0		4.0	1.0	10.0	42	17.0	4.0		4.0	8.0					4.0	9.0				6.0
hsa-miR-2113	2.0	1.0	8.0					3.0	12.0	1.0	2.0	2.0	1.0	69	69.0	2.0		2.0	2.0	1.0			1.0		15.0			1.0	27.0
hsa-miR-2114-3p			1.0			1.0								27	6.0	2.0			1.0	3.0					89.0				3.0
hsa-miR-2114-5p			1.0		6.0			3.0	2.0		1.0			22	11.0			1.0	1.0	1.0					24.0	4.0			7.0
hsa-miR-2115-3p		2.0	4.0					5.0	2.0			3.0	1.0	33	28.0	3.0	2.0		3.0	2.0					3.0		2.0		16.0
hsa-miR-2115-5p		1.0	1.0					7.0	4.0	2.0		2.0		33	38.0	1.0		1.0	3.0	1.0			1.0	1.0	5.0		2.0		3.0
hsa-miR-2116-3p		4.0		1.0				8.0	5.0			5.0		43	21.0	5.0			2.0						179.0				11.0
hsa-miR-2116-5p		4.0	2.0	14.0				12.0	13.0	2.0		1.0		37	24.0	2.0		1.0	8.0				1.0		11.0				7.0
hsa-miR-2117		1.0	6.0					5.0	3.0	4.0			1.0	30	21.0	7.0		2.0				1.0		2.0	7.0	2.0			12.0
hsa-miR-212-3p		3.0	7.0	1.0				4.0	5.0	3.0				40	51.0	4.0		1.0	4.0	1.0				1.0	8.0			1.0	4.0
hsa-miR-212-5p		1.0	1.0		2.0			7.0	1.0			1.0	1.0	27	30.0	6.0		1.0	3.0			2.0			31.0				8.0
hsa-miR-214-3p	1.0		8.0	2.0				2.0	4.0	7.0		3.0	1.0	41	45.0			3.0	1.0	1.0	1.0			1.0	7.0		2.0		15.0
hsa-miR-214-5p		4.0	2.0					2.0	4.0	2.0		1.0		23	28.0										184.0			1.0	9.0
hsa-miR-215								3.0	1.0				1.0	12	41.0	3.0	1.0	1.0							42.0		1.0		4.0
hsa-miR-216a		1.0	2.0	3.0	1.0			2.0	19.0	1.0		1.0		26	31.0	3.0			4.0						12.0				13.0
hsa-miR-216b			1.0			1.0		9.0	5.0	4.0	2.0	5.0		22	61.0		2.0	2.0	3.0	1.0	1.0				22.0		4.0		18.0
hsa-miR-217			2.0					3.0	3.0	2.0		3.0		47	44.0			1.0						5.0	104.0		1.0		7.0
hsa-miR-218-1-3p		1.0		1.0				4.0	8.0	4.0			9.0	21	25.0			3.0							14.0		1.0		2.0
hsa-miR-218-2-3p				1.0					9.0	4.0		1.0	9.0	31	34.0			1.0							65.0				8.0
hsa-miR-218-5p		3.0	4.0						1.0			1.0		46	38.0	5.0							1.0	1.0	4.0		1.0		18.0
hsa-miR-219-1-3p			1.0	2.0				8.0		1.0			1.0	14	32.0	1.0		3.0	1.0						6.0				4.0
hsa-miR-219-2-3p			1.0	1.0					8.0					22	31.0	1.0		1.0		3.0				4.0	11.0				12.0
hsa-miR-219-5p			5.0					1.0	9.0			2.0		15	28.0										2.0				9.0
hsa-miR-22-3p			1.0	1.0					2.0	4.0		1.0		30	41.0	2.0		1.0	4.0	1.0			1.0		7.0	4.0			13.0
hsa-miR-22-5p		1.0	8.0					3.0	9.0			1.0		38	47.0	4.0			5.0						10.0	4.0			5.0
hsa-miR-221-3p			1.0					5.0	6.0		3.0			43	22.0	1.0		2.0							33.0		1.0	1.0	8.0
hsa-miR-221-5p								7.0	12.0	2.0				32	24.0			7.0					2.0	2.0	50.0				15.0
hsa-miR-222-3p			1.0					5.0	6.0		3.0			43	22.0	1.0		2.0							33.0		1.0	1.0	8.0
hsa-miR-222-5p	2.0	1.0	3.0	5.0				8.0	12.0	1.0		1.0		34	32.0	4.0		3.0	1.0			1.0		4.0	2.0				10.0
hsa-miR-223-3p		1.0	5.0						4.0	1.0			1.0	39	21.0	2.0		6.0	2.0					3.0	10.0				7.0
hsa-miR-223-5p	1.0		1.0						7.0	4.0		1.0	4.0	16	25.0	3.0		1.0	6.0						54.0				5.0
hsa-miR-224-3p				5.0				1.0	4.0	5.0		5.0		46	67.0	1.0		2.0							10.0				21.0
hsa-miR-224-5p			2.0					9.0	12.0			1.0		25	25.0	4.0			6.0						9.0	4.0		1.0	12.0
hsa-miR-2276		2.0	1.0	1.0				1.0	8.0	2.0		3.0		36	22.0	2.0		4.0				1.0	1.0	3.0	35.0				22.0
hsa-miR-2277-3p		1.0	4.0	1.0					3.0	2.0			1.0	38	26.0	2.0		5.0		1.0			1.0		12.0		1.0		15.0
hsa-miR-2277-5p								3.0		1.0				4	9.0										2.0				
hsa-miR-2278	1.0		6.0	1.0				2.0	8.0	2.0		1.0	1.0	19	11.0			1.0	1.0		1.0			2.0	13.0		2.0		12.0
hsa-miR-2355-3p			4.0	2.0				3.0	8.0			2.0		37	44.0			1.0				1.0			2.0			1.0	25.0
hsa-miR-2355-5p			1.0						5.0					58	17.0	2.0			5.0				2.0		6.0				4.0
hsa-miR-2392								6.0	6.0					41	18.0	2.0			1.0	2.0			6.0	1.0	14.0		4.0	2.0	6.0
hsa-miR-23a-3p		2.0	3.0	2.0			1.0	1.0	10.0	1.0			1.0	57	47.0			2.0				1.0		3.0	8.0	1.0	2.0	1.0	28.0
hsa-miR-23a-5p		1.0		2.0				6.0	8.0		4.0			23	17.0	5.0		3.0	1.0	1.0			1.0	2.0	73.0		1.0		1.0
hsa-miR-23b-3p		2.0	3.0	2.0			1.0	1.0	10.0	1.0			1.0	57	47.0			2.0				1.0		3.0	8.0	1.0	2.0	1.0	28.0
hsa-miR-23b-5p		2.0		3.0				7.0	5.0			1.0	1.0	17	18.0	5.0		3.0	1.0				1.0	2.0	17.0		1.0		3.0
hsa-miR-23c		2.0	3.0	2.0			1.0	1.0	10.0	1.0			1.0	57	47.0			2.0				1.0		3.0	8.0	1.0	2.0	1.0	28.0
hsa-miR-24-1-5p									2.0			1.0		14	16.0	3.0									1.0	1.0			3.0
hsa-miR-24-2-5p									2.0			1.0		14	16.0	3.0									1.0	1.0			3.0
hsa-miR-24-3p		1.0	1.0					5.0	3.0	1.0				28	13.0	5.0	1.0	7.0							104.0				12.0
hsa-miR-2467-3p		3.0	18.0	2.0	1.0			5.0	10.0	9.0			1.0	49	33.0			4.0	4.0					1.0	20.0		2.0	4.0	9.0
hsa-miR-2467-5p			2.0	1.0				4.0	1.0	1.0		1.0	2.0	34	32.0			3.0	1.0						139.0				5.0
hsa-miR-25-3p	1.0	3.0		1.0		2.0		11.0	7.0			2.0		25	39.0	1.0			1.0						10.0				11.0
hsa-miR-25-5p		1.0	1.0							2.0	2.0			27	5.0				5.0						32.0				3.0
hsa-miR-2681-3p		1.0	7.0			2.0		2.0	4.0		1.0			40	46.0	1.0		1.0				2.0			18.0		1.0		25.0
hsa-miR-2681-5p		2.0						7.0	6.0		2.0			51	38.0			4.0				1.0		1.0	6.0	2.0	1.0		9.0
hsa-miR-2682-3p			7.0		3.0			2.0	5.0		1.0	8.0		29	20.0	1.0			3.0	1.0	1.0				38.0				4.0
hsa-miR-2682-5p			5.0					1.0	2.0		3.0			31	37.0						1.0	1.0	2.0	1.0	165.0	4.0			6.0
hsa-miR-26a-1-3p			4.0	1.0				8.0	7.0			1.0		20	29.0	2.0		1.0	5.0			1.0			5.0	4.0			8.0
hsa-miR-26a-2-3p			4.0	1.0				8.0	7.0			1.0		20	29.0	2.0		1.0	5.0			1.0			5.0	4.0			8.0
hsa-miR-26a-5p			1.0	6.0				14.0	3.0					14	24.0	7.0		3.0			1.0				39.0	5.0			7.0
hsa-miR-26b-3p		2.0	5.0					12.0	5.0		1.0		1.0	39	21.0	6.0		2.0					1.0	2.0	8.0				6.0
hsa-miR-26b-5p			1.0	6.0				14.0	3.0					14	24.0	7.0		3.0			1.0				39.0	5.0			7.0
hsa-miR-27a-3p		4.0	6.0	2.0			1.0	4.0	10.0	4.0		4.0	4.0	58	50.0	4.0		2.0				1.0	1.0	1.0	4.0		1.0		9.0
hsa-miR-27a-5p								5.0	1.0	1.0		1.0		41	21.0				1.0		1.0						3.0		12.0
hsa-miR-27b-3p		4.0	6.0	2.0			1.0	4.0	10.0	4.0		4.0	4.0	58	50.0	4.0		2.0				1.0	1.0	1.0	4.0		1.0		9.0
hsa-miR-27b-5p		5.0	2.0	2.0	1.0			4.0	3.0	1.0				33	26.0	2.0									1.0	2.0			3.0
hsa-miR-28-3p			7.0	2.0				2.0	1.0		1.0	1.0		21	21.0														2.0
hsa-miR-28-5p	1.0	1.0	10.0				1.0	2.0	3.0	1.0			2.0	26	22.0	1.0		3.0	5.0	1.0			1.0		3.0		1.0		
hsa-miR-2861		5.0	1.0						5.0			1.0		35	9.0			1.0	2.0										2.0
hsa-miR-2909						4.0		8.0						33	9.0	5.0						1.0		1.0	4.0	1.0			9.0
hsa-miR-296-3p			4.0					5.0	6.0					19	15.0				1.0						8.0			4.0	6.0
hsa-miR-296-5p			1.0	2.0				4.0	10.0					25	9.0				2.0				2.0	1.0					5.0
hsa-miR-2964a-3p				1.0				5.0	6.0					19	23.0	1.0			1.0						11.0		1.0		9.0
hsa-miR-2964a-5p		1.0	3.0	1.0				6.0	2.0	2.0				45	21.0			1.0	4.0					1.0	5.0				23.0
hsa-miR-297	1.0		4.0					2.0	13.0	2.0	2.0	1.0	6.0	28	31.0	2.0									4.0				14.0
hsa-miR-298			12.0		1.0			1.0	5.0	2.0			1.0	58	37.0	1.0	2.0	4.0	3.0	3.0	1.0			2.0	9.0	4.0	3.0		9.0
hsa-miR-299-3p		2.0	3.0	1.0					3.0	3.0		2.0	2.0	48	50.0			1.0			2.0				6.0		3.0		41.0
hsa-miR-299-5p			1.0	1.0				7.0	8.0	1.0	1.0			37	30.0								1.0	1.0	9.0	4.0	1.0		10.0
hsa-miR-29a-3p			5.0					8.0	2.0	2.0		3.0		30	14.0	5.0					1.0			1.0	16.0				10.0
hsa-miR-29a-5p			7.0	1.0				4.0	13.0		5.0			40	60.0	3.0							13.0	1.0	4.0	8.0			20.0
hsa-miR-29b-1-5p			1.0	1.0				1.0	6.0	1.0				17	37.0	1.0						1.0	1.0		35.0				16.0
hsa-miR-29b-2-5p			1.0	1.0				1.0	6.0	1.0				13	21.0								1.0		43.0	2.0			12.0
hsa-miR-29b-3p			5.0					8.0	2.0	2.0		3.0		30	14.0	5.0					1.0			1.0	16.0				10.0
hsa-miR-29c-3p			5.0					8.0	2.0	2.0		3.0		30	14.0	5.0					1.0			1.0	16.0				10.0
hsa-miR-29c-5p			3.0					4.0	1.0	1.0				13	10.0													1.0	8.0
